Index coax_placement_x  coax_placement_y  substrate_permittivity
  833 +8.5714285714E-01 +7.2857142857E+00 +2.9428571429E+00     
  834 +8.5714285714E-01 +7.5714285714E+00 +2.9428571429E+00     
  835 +8.5714285714E-01 +7.8571428571E+00 +2.9428571429E+00     
  836 +8.5714285714E-01 +8.1428571429E+00 +2.9428571429E+00     
  837 +8.5714285714E-01 +8.4285714286E+00 +2.9428571429E+00     
  838 +8.5714285714E-01 +8.7142857143E+00 +2.9428571429E+00     
  839 +8.5714285714E-01 +9.0000000000E+00 +2.9428571429E+00     
  840 +1.1428571429E+00 +5.0000000000E+00 +2.9428571429E+00     
  841 +1.1428571429E+00 +5.2857142857E+00 +2.9428571429E+00     
  842 +1.1428571429E+00 +5.5714285714E+00 +2.9428571429E+00     
  843 +1.1428571429E+00 +5.8571428571E+00 +2.9428571429E+00     
  844 +1.1428571429E+00 +6.1428571429E+00 +2.9428571429E+00     
  845 +1.1428571429E+00 +6.4285714286E+00 +2.9428571429E+00     
  846 +1.1428571429E+00 +6.7142857143E+00 +2.9428571429E+00     
  847 +1.1428571429E+00 +7.0000000000E+00 +2.9428571429E+00     
  848 +1.1428571429E+00 +7.2857142857E+00 +2.9428571429E+00     
  849 +1.1428571429E+00 +7.5714285714E+00 +2.9428571429E+00     
  850 +1.1428571429E+00 +7.8571428571E+00 +2.9428571429E+00     
  851 +1.1428571429E+00 +8.1428571429E+00 +2.9428571429E+00     
  852 +1.1428571429E+00 +8.4285714286E+00 +2.9428571429E+00     
  853 +1.1428571429E+00 +8.7142857143E+00 +2.9428571429E+00     
  854 +1.1428571429E+00 +9.0000000000E+00 +2.9428571429E+00     
  855 +1.4285714286E+00 +5.0000000000E+00 +2.9428571429E+00     
  856 +1.4285714286E+00 +5.2857142857E+00 +2.9428571429E+00     
  857 +1.4285714286E+00 +5.5714285714E+00 +2.9428571429E+00     
  858 +1.4285714286E+00 +5.8571428571E+00 +2.9428571429E+00     
  859 +1.4285714286E+00 +6.1428571429E+00 +2.9428571429E+00     
  860 +1.4285714286E+00 +6.4285714286E+00 +2.9428571429E+00     
  861 +1.4285714286E+00 +6.7142857143E+00 +2.9428571429E+00     
  862 +1.4285714286E+00 +7.0000000000E+00 +2.9428571429E+00     
  863 +1.4285714286E+00 +7.2857142857E+00 +2.9428571429E+00     
  864 +1.4285714286E+00 +7.5714285714E+00 +2.9428571429E+00     
  865 +1.4285714286E+00 +7.8571428571E+00 +2.9428571429E+00     
  866 +1.4285714286E+00 +8.1428571429E+00 +2.9428571429E+00     
  867 +1.4285714286E+00 +8.4285714286E+00 +2.9428571429E+00     
  868 +1.4285714286E+00 +8.7142857143E+00 +2.9428571429E+00     
  869 +1.4285714286E+00 +9.0000000000E+00 +2.9428571429E+00     
  870 +1.7142857143E+00 +5.0000000000E+00 +2.9428571429E+00     
  871 +1.7142857143E+00 +5.2857142857E+00 +2.9428571429E+00     
  872 +1.7142857143E+00 +5.5714285714E+00 +2.9428571429E+00     
  873 +1.7142857143E+00 +5.8571428571E+00 +2.9428571429E+00     
  874 +1.7142857143E+00 +6.1428571429E+00 +2.9428571429E+00     
  875 +1.7142857143E+00 +6.4285714286E+00 +2.9428571429E+00     
  876 +1.7142857143E+00 +6.7142857143E+00 +2.9428571429E+00     
  877 +1.7142857143E+00 +7.0000000000E+00 +2.9428571429E+00     
  878 +1.7142857143E+00 +7.2857142857E+00 +2.9428571429E+00     
  879 +1.7142857143E+00 +7.5714285714E+00 +2.9428571429E+00     
  880 +1.7142857143E+00 +7.8571428571E+00 +2.9428571429E+00     
  881 +1.7142857143E+00 +8.1428571429E+00 +2.9428571429E+00     
  882 +1.7142857143E+00 +8.4285714286E+00 +2.9428571429E+00     
  883 +1.7142857143E+00 +8.7142857143E+00 +2.9428571429E+00     
  884 +1.7142857143E+00 +9.0000000000E+00 +2.9428571429E+00     
  885 +2.0000000000E+00 +5.0000000000E+00 +2.9428571429E+00     
  886 +2.0000000000E+00 +5.2857142857E+00 +2.9428571429E+00     
  887 +2.0000000000E+00 +5.5714285714E+00 +2.9428571429E+00     
  888 +2.0000000000E+00 +5.8571428571E+00 +2.9428571429E+00     
  889 +2.0000000000E+00 +6.1428571429E+00 +2.9428571429E+00     
  890 +2.0000000000E+00 +6.4285714286E+00 +2.9428571429E+00     
  891 +2.0000000000E+00 +6.7142857143E+00 +2.9428571429E+00     
  892 +2.0000000000E+00 +7.0000000000E+00 +2.9428571429E+00     
  893 +2.0000000000E+00 +7.2857142857E+00 +2.9428571429E+00     
  894 +2.0000000000E+00 +7.5714285714E+00 +2.9428571429E+00     
  895 +2.0000000000E+00 +7.8571428571E+00 +2.9428571429E+00     
  896 +2.0000000000E+00 +8.1428571429E+00 +2.9428571429E+00     
  897 +2.0000000000E+00 +8.4285714286E+00 +2.9428571429E+00     
  898 +2.0000000000E+00 +8.7142857143E+00 +2.9428571429E+00     
  899 +2.0000000000E+00 +9.0000000000E+00 +2.9428571429E+00     
  900 -2.0000000000E+00 +5.0000000000E+00 +2.9571428571E+00     
  901 -2.0000000000E+00 +5.2857142857E+00 +2.9571428571E+00     
  902 -2.0000000000E+00 +5.5714285714E+00 +2.9571428571E+00     
  903 -2.0000000000E+00 +5.8571428571E+00 +2.9571428571E+00     
  904 -2.0000000000E+00 +6.1428571429E+00 +2.9571428571E+00     
  905 -2.0000000000E+00 +6.4285714286E+00 +2.9571428571E+00     
  906 -2.0000000000E+00 +6.7142857143E+00 +2.9571428571E+00     
  907 -2.0000000000E+00 +7.0000000000E+00 +2.9571428571E+00     
  908 -2.0000000000E+00 +7.2857142857E+00 +2.9571428571E+00     
  909 -2.0000000000E+00 +7.5714285714E+00 +2.9571428571E+00     
  910 -2.0000000000E+00 +7.8571428571E+00 +2.9571428571E+00     
  911 -2.0000000000E+00 +8.1428571429E+00 +2.9571428571E+00     
  912 -2.0000000000E+00 +8.4285714286E+00 +2.9571428571E+00     
  913 -2.0000000000E+00 +8.7142857143E+00 +2.9571428571E+00     
  914 -2.0000000000E+00 +9.0000000000E+00 +2.9571428571E+00     
  915 -1.7142857143E+00 +5.0000000000E+00 +2.9571428571E+00     
  916 -1.7142857143E+00 +5.2857142857E+00 +2.9571428571E+00     
  917 -1.7142857143E+00 +5.5714285714E+00 +2.9571428571E+00     
  918 -1.7142857143E+00 +5.8571428571E+00 +2.9571428571E+00     
  919 -1.7142857143E+00 +6.1428571429E+00 +2.9571428571E+00     
  920 -1.7142857143E+00 +6.4285714286E+00 +2.9571428571E+00     
  921 -1.7142857143E+00 +6.7142857143E+00 +2.9571428571E+00     
  922 -1.7142857143E+00 +7.0000000000E+00 +2.9571428571E+00     
  923 -1.7142857143E+00 +7.2857142857E+00 +2.9571428571E+00     
  924 -1.7142857143E+00 +7.5714285714E+00 +2.9571428571E+00     
  925 -1.7142857143E+00 +7.8571428571E+00 +2.9571428571E+00     
  926 -1.7142857143E+00 +8.1428571429E+00 +2.9571428571E+00     
  927 -1.7142857143E+00 +8.4285714286E+00 +2.9571428571E+00     
  928 -1.7142857143E+00 +8.7142857143E+00 +2.9571428571E+00     
  929 -1.7142857143E+00 +9.0000000000E+00 +2.9571428571E+00     
  930 -1.4285714286E+00 +5.0000000000E+00 +2.9571428571E+00     
  931 -1.4285714286E+00 +5.2857142857E+00 +2.9571428571E+00     
  932 -1.4285714286E+00 +5.5714285714E+00 +2.9571428571E+00     
  933 -1.4285714286E+00 +5.8571428571E+00 +2.9571428571E+00     
  934 -1.4285714286E+00 +6.1428571429E+00 +2.9571428571E+00     
  935 -1.4285714286E+00 +6.4285714286E+00 +2.9571428571E+00     
  936 -1.4285714286E+00 +6.7142857143E+00 +2.9571428571E+00     
  937 -1.4285714286E+00 +7.0000000000E+00 +2.9571428571E+00     
  938 -1.4285714286E+00 +7.2857142857E+00 +2.9571428571E+00     
  939 -1.4285714286E+00 +7.5714285714E+00 +2.9571428571E+00     
  940 -1.4285714286E+00 +7.8571428571E+00 +2.9571428571E+00     
  941 -1.4285714286E+00 +8.1428571429E+00 +2.9571428571E+00     
  942 -1.4285714286E+00 +8.4285714286E+00 +2.9571428571E+00     
  943 -1.4285714286E+00 +8.7142857143E+00 +2.9571428571E+00     
  944 -1.4285714286E+00 +9.0000000000E+00 +2.9571428571E+00     
  945 -1.1428571429E+00 +5.0000000000E+00 +2.9571428571E+00     
  946 -1.1428571429E+00 +5.2857142857E+00 +2.9571428571E+00     
  947 -1.1428571429E+00 +5.5714285714E+00 +2.9571428571E+00     
  948 -1.1428571429E+00 +5.8571428571E+00 +2.9571428571E+00     
  949 -1.1428571429E+00 +6.1428571429E+00 +2.9571428571E+00     
  950 -1.1428571429E+00 +6.4285714286E+00 +2.9571428571E+00     
  951 -1.1428571429E+00 +6.7142857143E+00 +2.9571428571E+00     
  952 -1.1428571429E+00 +7.0000000000E+00 +2.9571428571E+00     
  953 -1.1428571429E+00 +7.2857142857E+00 +2.9571428571E+00     
  954 -1.1428571429E+00 +7.5714285714E+00 +2.9571428571E+00     
  955 -1.1428571429E+00 +7.8571428571E+00 +2.9571428571E+00     
  956 -1.1428571429E+00 +8.1428571429E+00 +2.9571428571E+00     
  957 -1.1428571429E+00 +8.4285714286E+00 +2.9571428571E+00     
  958 -1.1428571429E+00 +8.7142857143E+00 +2.9571428571E+00     
  959 -1.1428571429E+00 +9.0000000000E+00 +2.9571428571E+00     
  960 -8.5714285714E-01 +5.0000000000E+00 +2.9571428571E+00     
  961 -8.5714285714E-01 +5.2857142857E+00 +2.9571428571E+00     
  962 -8.5714285714E-01 +5.5714285714E+00 +2.9571428571E+00     
  963 -8.5714285714E-01 +5.8571428571E+00 +2.9571428571E+00     
  964 -8.5714285714E-01 +6.1428571429E+00 +2.9571428571E+00     
  965 -8.5714285714E-01 +6.4285714286E+00 +2.9571428571E+00     
  966 -8.5714285714E-01 +6.7142857143E+00 +2.9571428571E+00     
  967 -8.5714285714E-01 +7.0000000000E+00 +2.9571428571E+00     
  968 -8.5714285714E-01 +7.2857142857E+00 +2.9571428571E+00     
  969 -8.5714285714E-01 +7.5714285714E+00 +2.9571428571E+00     
  970 -8.5714285714E-01 +7.8571428571E+00 +2.9571428571E+00     
  971 -8.5714285714E-01 +8.1428571429E+00 +2.9571428571E+00     
  972 -8.5714285714E-01 +8.4285714286E+00 +2.9571428571E+00     
  973 -8.5714285714E-01 +8.7142857143E+00 +2.9571428571E+00     
  974 -8.5714285714E-01 +9.0000000000E+00 +2.9571428571E+00     
  975 -5.7142857143E-01 +5.0000000000E+00 +2.9571428571E+00     
  976 -5.7142857143E-01 +5.2857142857E+00 +2.9571428571E+00     
  977 -5.7142857143E-01 +5.5714285714E+00 +2.9571428571E+00     
  978 -5.7142857143E-01 +5.8571428571E+00 +2.9571428571E+00     
  979 -5.7142857143E-01 +6.1428571429E+00 +2.9571428571E+00     
  980 -5.7142857143E-01 +6.4285714286E+00 +2.9571428571E+00     
  981 -5.7142857143E-01 +6.7142857143E+00 +2.9571428571E+00     
  982 -5.7142857143E-01 +7.0000000000E+00 +2.9571428571E+00     
  983 -5.7142857143E-01 +7.2857142857E+00 +2.9571428571E+00     
  984 -5.7142857143E-01 +7.5714285714E+00 +2.9571428571E+00     
  985 -5.7142857143E-01 +7.8571428571E+00 +2.9571428571E+00     
  986 -5.7142857143E-01 +8.1428571429E+00 +2.9571428571E+00     
  987 -5.7142857143E-01 +8.4285714286E+00 +2.9571428571E+00     
  988 -5.7142857143E-01 +8.7142857143E+00 +2.9571428571E+00     
  989 -5.7142857143E-01 +9.0000000000E+00 +2.9571428571E+00     
  990 -2.8571428571E-01 +5.0000000000E+00 +2.9571428571E+00     
  991 -2.8571428571E-01 +5.2857142857E+00 +2.9571428571E+00     
  992 -2.8571428571E-01 +5.5714285714E+00 +2.9571428571E+00     
  993 -2.8571428571E-01 +5.8571428571E+00 +2.9571428571E+00     
  994 -2.8571428571E-01 +6.1428571429E+00 +2.9571428571E+00     
  995 -2.8571428571E-01 +6.4285714286E+00 +2.9571428571E+00     
  996 -2.8571428571E-01 +6.7142857143E+00 +2.9571428571E+00     
  997 -2.8571428571E-01 +7.0000000000E+00 +2.9571428571E+00     
  998 -2.8571428571E-01 +7.2857142857E+00 +2.9571428571E+00     
  999 -2.8571428571E-01 +7.5714285714E+00 +2.9571428571E+00     
 1000 -2.8571428571E-01 +7.8571428571E+00 +2.9571428571E+00     
 1001 -2.8571428571E-01 +8.1428571429E+00 +2.9571428571E+00     
 1002 -2.8571428571E-01 +8.4285714286E+00 +2.9571428571E+00     
 1003 -2.8571428571E-01 +8.7142857143E+00 +2.9571428571E+00     
 1004 -2.8571428571E-01 +9.0000000000E+00 +2.9571428571E+00     
 1005 +0.0000000000E+00 +5.0000000000E+00 +2.9571428571E+00     
 1006 +0.0000000000E+00 +5.2857142857E+00 +2.9571428571E+00     
 1007 +0.0000000000E+00 +5.5714285714E+00 +2.9571428571E+00     
 1008 +0.0000000000E+00 +5.8571428571E+00 +2.9571428571E+00     
 1009 +0.0000000000E+00 +6.1428571429E+00 +2.9571428571E+00     
 1010 +0.0000000000E+00 +6.4285714286E+00 +2.9571428571E+00     
 1011 +0.0000000000E+00 +6.7142857143E+00 +2.9571428571E+00     
 1012 +0.0000000000E+00 +7.0000000000E+00 +2.9571428571E+00     
 1013 +0.0000000000E+00 +7.2857142857E+00 +2.9571428571E+00     
 1014 +0.0000000000E+00 +7.5714285714E+00 +2.9571428571E+00     
 1015 +0.0000000000E+00 +7.8571428571E+00 +2.9571428571E+00     
 1016 +0.0000000000E+00 +8.1428571429E+00 +2.9571428571E+00     
 1017 +0.0000000000E+00 +8.4285714286E+00 +2.9571428571E+00     
 1018 +0.0000000000E+00 +8.7142857143E+00 +2.9571428571E+00     
 1019 +0.0000000000E+00 +9.0000000000E+00 +2.9571428571E+00     
 1020 +2.8571428571E-01 +5.0000000000E+00 +2.9571428571E+00     
 1021 +2.8571428571E-01 +5.2857142857E+00 +2.9571428571E+00     
 1022 +2.8571428571E-01 +5.5714285714E+00 +2.9571428571E+00     
 1023 +2.8571428571E-01 +5.8571428571E+00 +2.9571428571E+00     
 1024 +2.8571428571E-01 +6.1428571429E+00 +2.9571428571E+00     
 1025 +2.8571428571E-01 +6.4285714286E+00 +2.9571428571E+00     
 1026 +2.8571428571E-01 +6.7142857143E+00 +2.9571428571E+00     
 1027 +2.8571428571E-01 +7.0000000000E+00 +2.9571428571E+00     
 1028 +2.8571428571E-01 +7.2857142857E+00 +2.9571428571E+00     
 1029 +2.8571428571E-01 +7.5714285714E+00 +2.9571428571E+00     
 1030 +2.8571428571E-01 +7.8571428571E+00 +2.9571428571E+00     
 1031 +2.8571428571E-01 +8.1428571429E+00 +2.9571428571E+00     
 1032 +2.8571428571E-01 +8.4285714286E+00 +2.9571428571E+00     
 1033 +2.8571428571E-01 +8.7142857143E+00 +2.9571428571E+00     
 1034 +2.8571428571E-01 +9.0000000000E+00 +2.9571428571E+00     
 1035 +5.7142857143E-01 +5.0000000000E+00 +2.9571428571E+00     
 1036 +5.7142857143E-01 +5.2857142857E+00 +2.9571428571E+00     
 1037 +5.7142857143E-01 +5.5714285714E+00 +2.9571428571E+00     
 1038 +5.7142857143E-01 +5.8571428571E+00 +2.9571428571E+00     
 1039 +5.7142857143E-01 +6.1428571429E+00 +2.9571428571E+00     
 1040 +5.7142857143E-01 +6.4285714286E+00 +2.9571428571E+00     
 1041 +5.7142857143E-01 +6.7142857143E+00 +2.9571428571E+00     
 1042 +5.7142857143E-01 +7.0000000000E+00 +2.9571428571E+00     
 1043 +5.7142857143E-01 +7.2857142857E+00 +2.9571428571E+00     
 1044 +5.7142857143E-01 +7.5714285714E+00 +2.9571428571E+00     
 1045 +5.7142857143E-01 +7.8571428571E+00 +2.9571428571E+00     
 1046 +5.7142857143E-01 +8.1428571429E+00 +2.9571428571E+00     
 1047 +5.7142857143E-01 +8.4285714286E+00 +2.9571428571E+00     
 1048 +5.7142857143E-01 +8.7142857143E+00 +2.9571428571E+00     
 1049 +5.7142857143E-01 +9.0000000000E+00 +2.9571428571E+00     
 1050 +8.5714285714E-01 +5.0000000000E+00 +2.9571428571E+00     
 1051 +8.5714285714E-01 +5.2857142857E+00 +2.9571428571E+00     
 1052 +8.5714285714E-01 +5.5714285714E+00 +2.9571428571E+00     
 1053 +8.5714285714E-01 +5.8571428571E+00 +2.9571428571E+00     
 1054 +8.5714285714E-01 +6.1428571429E+00 +2.9571428571E+00     
 1055 +8.5714285714E-01 +6.4285714286E+00 +2.9571428571E+00     
 1056 +8.5714285714E-01 +6.7142857143E+00 +2.9571428571E+00     
 1057 +8.5714285714E-01 +7.0000000000E+00 +2.9571428571E+00     
 1058 +8.5714285714E-01 +7.2857142857E+00 +2.9571428571E+00     
 1059 +8.5714285714E-01 +7.5714285714E+00 +2.9571428571E+00     
 1060 +8.5714285714E-01 +7.8571428571E+00 +2.9571428571E+00     
 1061 +8.5714285714E-01 +8.1428571429E+00 +2.9571428571E+00     
 1062 +8.5714285714E-01 +8.4285714286E+00 +2.9571428571E+00     
 1063 +8.5714285714E-01 +8.7142857143E+00 +2.9571428571E+00     
 1064 +8.5714285714E-01 +9.0000000000E+00 +2.9571428571E+00     
 1065 +1.1428571429E+00 +5.0000000000E+00 +2.9571428571E+00     
 1066 +1.1428571429E+00 +5.2857142857E+00 +2.9571428571E+00     
 1067 +1.1428571429E+00 +5.5714285714E+00 +2.9571428571E+00     
 1068 +1.1428571429E+00 +5.8571428571E+00 +2.9571428571E+00     
 1069 +1.1428571429E+00 +6.1428571429E+00 +2.9571428571E+00     
 1070 +1.1428571429E+00 +6.4285714286E+00 +2.9571428571E+00     
 1071 +1.1428571429E+00 +6.7142857143E+00 +2.9571428571E+00     
 1072 +1.1428571429E+00 +7.0000000000E+00 +2.9571428571E+00     
 1073 +1.1428571429E+00 +7.2857142857E+00 +2.9571428571E+00     
 1074 +1.1428571429E+00 +7.5714285714E+00 +2.9571428571E+00     
 1075 +1.1428571429E+00 +7.8571428571E+00 +2.9571428571E+00     
 1076 +1.1428571429E+00 +8.1428571429E+00 +2.9571428571E+00     
 1077 +1.1428571429E+00 +8.4285714286E+00 +2.9571428571E+00     
 1078 +1.1428571429E+00 +8.7142857143E+00 +2.9571428571E+00     
 1079 +1.1428571429E+00 +9.0000000000E+00 +2.9571428571E+00     
 1080 +1.4285714286E+00 +5.0000000000E+00 +2.9571428571E+00     
 1081 +1.4285714286E+00 +5.2857142857E+00 +2.9571428571E+00     
 1082 +1.4285714286E+00 +5.5714285714E+00 +2.9571428571E+00     
 1083 +1.4285714286E+00 +5.8571428571E+00 +2.9571428571E+00     
 1084 +1.4285714286E+00 +6.1428571429E+00 +2.9571428571E+00     
 1085 +1.4285714286E+00 +6.4285714286E+00 +2.9571428571E+00     
 1086 +1.4285714286E+00 +6.7142857143E+00 +2.9571428571E+00     
 1087 +1.4285714286E+00 +7.0000000000E+00 +2.9571428571E+00     
 1088 +1.4285714286E+00 +7.2857142857E+00 +2.9571428571E+00     
 1089 +1.4285714286E+00 +7.5714285714E+00 +2.9571428571E+00     
 1090 +1.4285714286E+00 +7.8571428571E+00 +2.9571428571E+00     
 1091 +1.4285714286E+00 +8.1428571429E+00 +2.9571428571E+00     
 1092 +1.4285714286E+00 +8.4285714286E+00 +2.9571428571E+00     
 1093 +1.4285714286E+00 +8.7142857143E+00 +2.9571428571E+00     
 1094 +1.4285714286E+00 +9.0000000000E+00 +2.9571428571E+00     
 1095 +1.7142857143E+00 +5.0000000000E+00 +2.9571428571E+00     
 1096 +1.7142857143E+00 +5.2857142857E+00 +2.9571428571E+00     
 1097 +1.7142857143E+00 +5.5714285714E+00 +2.9571428571E+00     
 1098 +1.7142857143E+00 +5.8571428571E+00 +2.9571428571E+00     
 1099 +1.7142857143E+00 +6.1428571429E+00 +2.9571428571E+00     
 1100 +1.7142857143E+00 +6.4285714286E+00 +2.9571428571E+00     
 1101 +1.7142857143E+00 +6.7142857143E+00 +2.9571428571E+00     
 1102 +1.7142857143E+00 +7.0000000000E+00 +2.9571428571E+00     
 1103 +1.7142857143E+00 +7.2857142857E+00 +2.9571428571E+00     
 1104 +1.7142857143E+00 +7.5714285714E+00 +2.9571428571E+00     
 1105 +1.7142857143E+00 +7.8571428571E+00 +2.9571428571E+00     
 1106 +1.7142857143E+00 +8.1428571429E+00 +2.9571428571E+00     
 1107 +1.7142857143E+00 +8.4285714286E+00 +2.9571428571E+00     
 1108 +1.7142857143E+00 +8.7142857143E+00 +2.9571428571E+00     
 1109 +1.7142857143E+00 +9.0000000000E+00 +2.9571428571E+00     
 1110 +2.0000000000E+00 +5.0000000000E+00 +2.9571428571E+00     
 1111 +2.0000000000E+00 +5.2857142857E+00 +2.9571428571E+00     
 1112 +2.0000000000E+00 +5.5714285714E+00 +2.9571428571E+00     
 1113 +2.0000000000E+00 +5.8571428571E+00 +2.9571428571E+00     
 1114 +2.0000000000E+00 +6.1428571429E+00 +2.9571428571E+00     
 1115 +2.0000000000E+00 +6.4285714286E+00 +2.9571428571E+00     
 1116 +2.0000000000E+00 +6.7142857143E+00 +2.9571428571E+00     
 1117 +2.0000000000E+00 +7.0000000000E+00 +2.9571428571E+00     
 1118 +2.0000000000E+00 +7.2857142857E+00 +2.9571428571E+00     
 1119 +2.0000000000E+00 +7.5714285714E+00 +2.9571428571E+00     
 1120 +2.0000000000E+00 +7.8571428571E+00 +2.9571428571E+00     
 1121 +2.0000000000E+00 +8.1428571429E+00 +2.9571428571E+00     
 1122 +2.0000000000E+00 +8.4285714286E+00 +2.9571428571E+00     
 1123 +2.0000000000E+00 +8.7142857143E+00 +2.9571428571E+00     
 1124 +2.0000000000E+00 +9.0000000000E+00 +2.9571428571E+00     
 1125 -2.0000000000E+00 +5.0000000000E+00 +2.9714285714E+00     
 1126 -2.0000000000E+00 +5.2857142857E+00 +2.9714285714E+00     
 1127 -2.0000000000E+00 +5.5714285714E+00 +2.9714285714E+00     
 1128 -2.0000000000E+00 +5.8571428571E+00 +2.9714285714E+00     
 1129 -2.0000000000E+00 +6.1428571429E+00 +2.9714285714E+00     
 1130 -2.0000000000E+00 +6.4285714286E+00 +2.9714285714E+00     
 1131 -2.0000000000E+00 +6.7142857143E+00 +2.9714285714E+00     
 1132 -2.0000000000E+00 +7.0000000000E+00 +2.9714285714E+00     
 1133 -2.0000000000E+00 +7.2857142857E+00 +2.9714285714E+00     
 1134 -2.0000000000E+00 +7.5714285714E+00 +2.9714285714E+00     
 1135 -2.0000000000E+00 +7.8571428571E+00 +2.9714285714E+00     
 1136 -2.0000000000E+00 +8.1428571429E+00 +2.9714285714E+00     
 1137 -2.0000000000E+00 +8.4285714286E+00 +2.9714285714E+00     
 1138 -2.0000000000E+00 +8.7142857143E+00 +2.9714285714E+00     
 1139 -2.0000000000E+00 +9.0000000000E+00 +2.9714285714E+00     
 1140 -1.7142857143E+00 +5.0000000000E+00 +2.9714285714E+00     
 1141 -1.7142857143E+00 +5.2857142857E+00 +2.9714285714E+00     
 1142 -1.7142857143E+00 +5.5714285714E+00 +2.9714285714E+00     
 1143 -1.7142857143E+00 +5.8571428571E+00 +2.9714285714E+00     
 1144 -1.7142857143E+00 +6.1428571429E+00 +2.9714285714E+00     
 1145 -1.7142857143E+00 +6.4285714286E+00 +2.9714285714E+00     
 1146 -1.7142857143E+00 +6.7142857143E+00 +2.9714285714E+00     
 1147 -1.7142857143E+00 +7.0000000000E+00 +2.9714285714E+00     
 1148 -1.7142857143E+00 +7.2857142857E+00 +2.9714285714E+00     
 1149 -1.7142857143E+00 +7.5714285714E+00 +2.9714285714E+00     
 1150 -1.7142857143E+00 +7.8571428571E+00 +2.9714285714E+00     
 1151 -1.7142857143E+00 +8.1428571429E+00 +2.9714285714E+00     
 1152 -1.7142857143E+00 +8.4285714286E+00 +2.9714285714E+00     
 1153 -1.7142857143E+00 +8.7142857143E+00 +2.9714285714E+00     
 1154 -1.7142857143E+00 +9.0000000000E+00 +2.9714285714E+00     
 1155 -1.4285714286E+00 +5.0000000000E+00 +2.9714285714E+00     
 1156 -1.4285714286E+00 +5.2857142857E+00 +2.9714285714E+00     
 1157 -1.4285714286E+00 +5.5714285714E+00 +2.9714285714E+00     
 1158 -1.4285714286E+00 +5.8571428571E+00 +2.9714285714E+00     
 1159 -1.4285714286E+00 +6.1428571429E+00 +2.9714285714E+00     
 1160 -1.4285714286E+00 +6.4285714286E+00 +2.9714285714E+00     
 1161 -1.4285714286E+00 +6.7142857143E+00 +2.9714285714E+00     
 1162 -1.4285714286E+00 +7.0000000000E+00 +2.9714285714E+00     
 1163 -1.4285714286E+00 +7.2857142857E+00 +2.9714285714E+00     
 1164 -1.4285714286E+00 +7.5714285714E+00 +2.9714285714E+00     
 1165 -1.4285714286E+00 +7.8571428571E+00 +2.9714285714E+00     
 1166 -1.4285714286E+00 +8.1428571429E+00 +2.9714285714E+00     
 1167 -1.4285714286E+00 +8.4285714286E+00 +2.9714285714E+00     
 1168 -1.4285714286E+00 +8.7142857143E+00 +2.9714285714E+00     
 1169 -1.4285714286E+00 +9.0000000000E+00 +2.9714285714E+00     
 1170 -1.1428571429E+00 +5.0000000000E+00 +2.9714285714E+00     
 1171 -1.1428571429E+00 +5.2857142857E+00 +2.9714285714E+00     
 1172 -1.1428571429E+00 +5.5714285714E+00 +2.9714285714E+00     
 1173 -1.1428571429E+00 +5.8571428571E+00 +2.9714285714E+00     
 1174 -1.1428571429E+00 +6.1428571429E+00 +2.9714285714E+00     
 1175 -1.1428571429E+00 +6.4285714286E+00 +2.9714285714E+00     
 1176 -1.1428571429E+00 +6.7142857143E+00 +2.9714285714E+00     
 1177 -1.1428571429E+00 +7.0000000000E+00 +2.9714285714E+00     
 1178 -1.1428571429E+00 +7.2857142857E+00 +2.9714285714E+00     
 1179 -1.1428571429E+00 +7.5714285714E+00 +2.9714285714E+00     
 1180 -1.1428571429E+00 +7.8571428571E+00 +2.9714285714E+00     
 1181 -1.1428571429E+00 +8.1428571429E+00 +2.9714285714E+00     
 1182 -1.1428571429E+00 +8.4285714286E+00 +2.9714285714E+00     
 1183 -1.1428571429E+00 +8.7142857143E+00 +2.9714285714E+00     
 1184 -1.1428571429E+00 +9.0000000000E+00 +2.9714285714E+00     
 1185 -8.5714285714E-01 +5.0000000000E+00 +2.9714285714E+00     
 1186 -8.5714285714E-01 +5.2857142857E+00 +2.9714285714E+00     
 1187 -8.5714285714E-01 +5.5714285714E+00 +2.9714285714E+00     
 1188 -8.5714285714E-01 +5.8571428571E+00 +2.9714285714E+00     
 1189 -8.5714285714E-01 +6.1428571429E+00 +2.9714285714E+00     
 1190 -8.5714285714E-01 +6.4285714286E+00 +2.9714285714E+00     
 1191 -8.5714285714E-01 +6.7142857143E+00 +2.9714285714E+00     
 1192 -8.5714285714E-01 +7.0000000000E+00 +2.9714285714E+00     
 1193 -8.5714285714E-01 +7.2857142857E+00 +2.9714285714E+00     
 1194 -8.5714285714E-01 +7.5714285714E+00 +2.9714285714E+00     
 1195 -8.5714285714E-01 +7.8571428571E+00 +2.9714285714E+00     
 1196 -8.5714285714E-01 +8.1428571429E+00 +2.9714285714E+00     
 1197 -8.5714285714E-01 +8.4285714286E+00 +2.9714285714E+00     
 1198 -8.5714285714E-01 +8.7142857143E+00 +2.9714285714E+00     
 1199 -8.5714285714E-01 +9.0000000000E+00 +2.9714285714E+00     
 1200 -5.7142857143E-01 +5.0000000000E+00 +2.9714285714E+00     
 1201 -5.7142857143E-01 +5.2857142857E+00 +2.9714285714E+00     
 1202 -5.7142857143E-01 +5.5714285714E+00 +2.9714285714E+00     
 1203 -5.7142857143E-01 +5.8571428571E+00 +2.9714285714E+00     
 1204 -5.7142857143E-01 +6.1428571429E+00 +2.9714285714E+00     
